daao_id,daao_url,daao_path
4da19541b538b73d93002c6b,http://www.daao.org.au/bio/nancy-clifton,nancy-clifton
4da1ba14b538b73d93021f07,http://www.daao.org.au/bio/vernon-graham,vernon-graham
4da19cabb538b73d93013a85,http://www.daao.org.au/bio/john-tjapangati-mosquito,john-tjapangati-mosquito
4da1a888b538b73d9301ad31,http://www.daao.org.au/bio/alick-tipoti,alick-tipoti
4da1a305b538b73d93018a09,http://www.daao.org.au/bio/heather-jane-shimmen,heather-jane-shimmen
4da195efb538b73d930065d5,http://www.daao.org.au/bio/paul-francis-louis-cavell,paul-francis-louis-cavell
4da19aaeb538b73d93010eec,http://www.daao.org.au/bio/elizabeth-lilley,elizabeth-lilley
4da195ceb538b73d93005ce1,http://www.daao.org.au/bio/f-harry-campbell,f-harry-campbell
4da195d3b538b73d93005e19,http://www.daao.org.au/bio/nancy-napanangka-campbell,nancy-napanangka-campbell
4da198deb538b73d9300e3b0,http://www.daao.org.au/bio/robert-hughes,robert-hughes
4da1bb59b538b73d9302285d,http://www.daao.org.au/bio/paul-partos,paul-partos
52705f87d707ff7c3a000000,http://www.daao.org.au/bio/khosnaran-heesco-khurelbaatar,khosnaran-heesco-khurelbaatar
4da197ebb538b73d9300c51d,http://www.daao.org.au/bio/rex-daniel-japanangka-granites,rex-daniel-japanangka-granites
4da1aeb6b538b73d9301d035,http://www.daao.org.au/bio/kevin-wirri,kevin-wirri
4da1ac49b538b73d9301c438,http://www.daao.org.au/bio/frank-weitzel,frank-weitzel
4da19cd1b538b73d93013e15,http://www.daao.org.au/bio/topsy-nangala,topsy-nangala
4da1a910b538b73d9301aeb8,http://www.daao.org.au/bio/george-tjangala,george-tjangala
4da197f8b538b73d9300c659,http://www.daao.org.au/bio/william-ellis-green,william-ellis-green
4da1a1aeb538b73d930179a4,http://www.daao.org.au/bio/david-pwerle-ross,david-pwerle-ross
4da1abaab538b73d9301c0f7,http://www.daao.org.au/bio/betty-nungarrayi-watson,betty-nungarrayi-watson
4da19c1bb538b73d93012d28,http://www.daao.org.au/bio/ronnie-tjapanangka-mcnamarra,ronnie-tjapanangka-mcnamarra
4e97a786d707ff2d2700000f,http://www.daao.org.au/bio/glory-ngale,glory-ngale
4da19888b538b73d9300d958,http://www.daao.org.au/bio/nora-heysen,nora-heysen
4da1a866b538b73d9301ab86,http://www.daao.org.au/bio/lesbia-thorpe,lesbia-thorpe
4e966865d707ff26da000036,http://www.daao.org.au/bio/danny-menkara,danny-menkara
4da19d45b538b73d930144c9,http://www.daao.org.au/bio/kate-obrien,kate-obrien
4da1a3a3b538b73d93018d38,http://www.daao.org.au/bio/ronald-clayton-skate,ronald-clayton-skate
4da19585b538b73d930044f9,http://www.daao.org.au/bio/loris-bradley,loris-bradley
4da1c554b538b73d9302577a,http://www.daao.org.au/bio/avril-quaill,avril-quaill
4da19915b538b73d9300ea4e,http://www.daao.org.au/bio/dora-jarret,dora-jarret
4da1bf92b538b73d93024a60,http://www.daao.org.au/bio/peter-farmer,peter-farmer
4da1feb8b538b73d9302c452,http://www.daao.org.au/bio/yvette-coppersmith,yvette-coppersmith
4da199f8b538b73d9300fe64,http://www.daao.org.au/bio/craig-koomeeta,craig-koomeeta
4da1a04db538b73d93016a86,http://www.daao.org.au/bio/gwen-ramsay,gwen-ramsay
4da19abeb538b73d9301112a,http://www.daao.org.au/bio/frank-anthony-littler,frank-anthony-littler
4da19563b538b73d93003986,http://www.daao.org.au/bio/karna-marie-birmingham,karna-marie-birmingham
4da196d2b538b73d93009468,http://www.daao.org.au/bio/desmonde-downing,desmonde-downing
4da1bc09b538b73d9302315a,http://www.daao.org.au/bio/les-saxby,les-saxby
4da19e3ab538b73d9301522a,http://www.daao.org.au/bio/jnr-arthur-kooekka-pambegan,jnr-arthur-kooekka-pambegan
4da19bf6b538b73d93012a74,http://www.daao.org.au/bio/wilfred-arthur-mcculloch,wilfred-arthur-mcculloch
4da1a884b538b73d9301acb8,http://www.daao.org.au/bio/bobby-tilmouth,bobby-tilmouth
4da19a09b538b73d9301004f,http://www.daao.org.au/bio/rita-nampitjinpa-kunintji,rita-nampitjinpa-kunintji
4da1e231b538b73d93029e72,http://www.daao.org.au/bio/john-bramston-russell-oldham,john-bramston-russell-oldham
4da1d51db538b73d93028380,http://www.daao.org.au/bio/rachel-fairfax,rachel-fairfax
4da1c63cb538b73d93025939,http://www.daao.org.au/bio/mark-hanham,mark-hanham
4da19725b538b73d9300a38e,http://www.daao.org.au/bio/jean-elder,jean-elder
4edae369d707ff70b5000004,http://www.daao.org.au/bio/joseph-szabo,joseph-szabo
4da1b87db538b73d93021741,http://www.daao.org.au/bio/michael-goldberg,michael-goldberg
4da1b527b538b73d9301f358,http://www.daao.org.au/bio/kate-ellis,kate-ellis
4da1c1c1b538b73d93024ef2,http://www.daao.org.au/bio/joy-roggenkamp,joy-roggenkamp
4da1dc25b538b73d93028a82,http://www.daao.org.au/bio/ian-gentle,ian-gentle
4e5206f6d707ff1dc7002ff3,http://www.daao.org.au/bio/sam-atyeo,sam-atyeo
4da1b647b538b73d930200b4,http://www.daao.org.au/bio/peter-poulet,peter-poulet
4da196d9b538b73d9300953c,http://www.daao.org.au/bio/john-dixon,john-dixon
4da1dd95b538b73d93028f43,http://www.daao.org.au/bio/mazin-ahmad,mazin-ahmad
4ed48e4cd707ff6bcf000003,http://www.daao.org.au/bio/garrey-foulkes,garrey-foulkes
4da1989eb538b73d9300dc66,http://www.daao.org.au/bio/samantha-hobson,samantha-hobson
4da1a1afb538b73d930179bd,http://www.daao.org.au/bio/jack-jakamarra-ross,jack-jakamarra-ross
4fd73c2ed707ff6037000000,http://www.daao.org.au/bio/john-fisher,john-fisher
515827a3d707ff422f0012ab,http://www.daao.org.au/bio/david-richard-gregson,david-richard-gregson
4da1b6d1b538b73d9302058f,http://www.daao.org.au/bio/andrea-fisher,andrea-fisher
4da19cf7b538b73d93013f73,http://www.daao.org.au/bio/rosie-napurrurla,rosie-napurrurla
4da19d36b538b73d9301434e,http://www.daao.org.au/bio/lucy-newell,lucy-newell
4e521181d707ff1dc700874a,http://www.daao.org.au/bio/anthony-bond,anthony-bond
4e521181d707ff1dc700874a,http://www.daao.org.au/bio/tony-bond,tony-bond
4da1955ab538b73d93003648,http://www.daao.org.au/bio/may-berger,may-berger
4da1be58b538b73d93024231,http://www.daao.org.au/bio/connie-hart,connie-hart
4da197eab538b73d9300c4b6,http://www.daao.org.au/bio/annemarie-graham,annemarie-graham
4da1a15db538b73d930176ab,http://www.daao.org.au/bio/yalurrngali-peggy-napaljarri-rockman,yalurrngali-peggy-napaljarri-rockman
4da1de24b538b73d930291a8,http://www.daao.org.au/bio/nathalie-hartog-gautier,nathalie-hartog-gautier
4da19878b538b73d9300d7e4,http://www.daao.org.au/bio/liddy-nakamarra-herbert,liddy-nakamarra-herbert
4e962b4cd707ff26da000006,http://www.daao.org.au/bio/karl-millard,karl-millard
4da19f8cb538b73d930162ed,http://www.daao.org.au/bio/carol-porter,carol-porter
4da19538b538b73d930028dd,http://www.daao.org.au/bio/lady-nakamarra-barnes,lady-nakamarra-barnes
4da19edeb538b73d93015add,http://www.daao.org.au/bio/john-perceval,john-perceval
50b3387bd707ff4b22000000,http://www.daao.org.au/bio/dorothy-erickson,dorothy-erickson
4da1b50eb538b73d9301f1f8,http://www.daao.org.au/bio/jane-burton,jane-burton
4da19f77b538b73d930160f8,http://www.daao.org.au/bio/khan-pitt,khan-pitt
4da199f0b538b73d9300fcf0,http://www.daao.org.au/bio/beverley-knox,beverley-knox
4da199f0b538b73d9300fcf0,http://www.daao.org.au/bio/beverly-graham,beverly-graham
4da1dfb7b538b73d930298ed,http://www.daao.org.au/bio/howard-arkley,howard-arkley
50b826cad707ff7732000007,http://www.daao.org.au/bio/queenie-mckenzie,queenie-mckenzie
51582749d707ff422f001269,http://www.daao.org.au/bio/henryk-george-richard-froudist,henryk-george-richard-froudist
55efdbfad707ff103900001f,http://www.daao.org.au/bio/galuma-maymuru,galuma-maymuru
4da1aed3b538b73d9301d0fa,http://www.daao.org.au/bio/stanley-wong-hoo-foon,stanley-wong-hoo-foon
4da1b5f8b538b73d9301fc39,http://www.daao.org.au/bio/jim-everett,jim-everett
4da1a842b538b73d9301aafe,http://www.daao.org.au/bio/john-thorby,john-thorby
4da19dd6b538b73d93014d98,http://www.daao.org.au/bio/gavin-okeefe,gavin-okeefe
4da1bee3b538b73d930247af,http://www.daao.org.au/bio/herbert-moegel,herbert-moegel
4da196e5b538b73d930097ab,http://www.daao.org.au/bio/john-dowie,john-dowie
4da195fab538b73d930068ae,http://www.daao.org.au/bio/dora-cecil-chapman,dora-cecil-chapman
4da1a15db538b73d930176a6,http://www.daao.org.au/bio/mona-napaljarri-rockman,mona-napaljarri-rockman
4e520dddd707ff1dc7006bd4,http://www.daao.org.au/bio/joanna-mendelssohn,joanna-mendelssohn
4da197f5b538b73d9300c606,http://www.daao.org.au/bio/douglas-green,douglas-green
4da1badfb538b73d93022798,http://www.daao.org.au/bio/ludwik-dutkiewicz,ludwik-dutkiewicz
4da19788b538b73d9300b222,http://www.daao.org.au/bio/kevin-hegarty,kevin-hegarty
4da19c53b538b73d930132d2,http://www.daao.org.au/bio/wallankarri-tjakamarra-mick,wallankarri-tjakamarra-mick
4da19a43b538b73d9301041f,http://www.daao.org.au/bio/loma-kyle-turnbull-lautour,loma-kyle-turnbull-lautour
4da1ca33b538b73d93026bf6,http://www.daao.org.au/bio/anne-zahalka,anne-zahalka
4da1c92db538b73d93026a86,http://www.daao.org.au/bio/david-humphries,david-humphries
4da1b555b538b73d9301f5e6,http://www.daao.org.au/bio/lisa-roet,lisa-roet
4da1b1c0b538b73d9301e0a9,http://www.daao.org.au/bio/guy-stuart,guy-stuart
4da19578b538b73d9300403c,http://www.daao.org.au/bio/beryl-antonia-botterill,beryl-antonia-botterill
4da1a0d3b538b73d93017011,http://www.daao.org.au/bio/cornelius-richards,cornelius-richards
4da1979fb538b73d9300b6a4,http://www.daao.org.au/bio/cynthia-dowler-galley,cynthia-dowler-galley
4da1997bb538b73d9300f4a2,http://www.daao.org.au/bio/jimmy-jampijinpa-kelly,jimmy-jampijinpa-kelly
4da19bf5b538b73d93012a44,http://www.daao.org.au/bio/stewart-mccrae,stewart-mccrae
4da19e0fb538b73d93015019,http://www.daao.org.au/bio/brian-irving,brian-irving
4da1a815b538b73d9301a845,http://www.daao.org.au/bio/jnr-ken-thaiday,jnr-ken-thaiday
4da19793b538b73d9300b437,http://www.daao.org.au/bio/ella-j-osborn-fry,ella-j-osborn-fry
4da197a3b538b73d9300b7b0,http://www.daao.org.au/bio/kenny-tjakamarra-gibson,kenny-tjakamarra-gibson
4da1951ab538b73d93001a49,http://www.daao.org.au/bio/mick-armstrong,mick-armstrong
4da1be5eb538b73d930242b8,http://www.daao.org.au/bio/hal-missingham,hal-missingham
4da1be5eb538b73d930242b8,http://www.daao.org.au/bio/hal-missingham-2,hal-missingham-2
4da1be5eb538b73d930242b8,http://www.daao.org.au/bio/hal-missingham-1,hal-missingham-1
4da197eab538b73d9300c4fc,http://www.daao.org.au/bio/judy-nampijinpa-granites,judy-nampijinpa-granites
4da1aa2fb538b73d9301b715,http://www.daao.org.au/bio/thora-ungar,thora-ungar
4da1ba89b538b73d930225a7,http://www.daao.org.au/bio/paula-rosenstengel,paula-rosenstengel
4da1e260b538b73d93029efa,http://www.daao.org.au/bio/doris-bush,doris-bush
4da1f687b538b73d9302b824,http://www.daao.org.au/bio/peter-solness,peter-solness
4da19d0bb538b73d9301410d,http://www.daao.org.au/bio/maudie-napanangka-nelson,maudie-napanangka-nelson
50be07b4d707ff7cba000091,http://www.daao.org.au/bio/jean-baptiste-apuatimi,jean-baptiste-apuatimi
4da19881b538b73d9300d841,http://www.daao.org.au/bio/mona-hessing,mona-hessing
4da19dafb538b73d93014b8e,http://www.daao.org.au/bio/nuuna,nuuna
4da19896b538b73d9300db15,http://www.daao.org.au/bio/rob-hillier,rob-hillier
4da1a4f1b538b73d93019835,http://www.daao.org.au/bio/topsy-stockman,topsy-stockman
4da1be66b538b73d93024462,http://www.daao.org.au/bio/mervyn-bishop,mervyn-bishop
4da19766b538b73d9300aca2,http://www.daao.org.au/bio/marjorie-fletcher,marjorie-fletcher
4da1ac44b538b73d9301c3bf,http://www.daao.org.au/bio/h-j-wedge,h-j-wedge
4e5211f1d707ff1dc700898b,http://www.daao.org.au/bio/gulumbu-yunupingu,gulumbu-yunupingu
4da1c4d3b538b73d930255e0,http://www.daao.org.au/bio/phillip-doughty,phillip-doughty
4da1a099b538b73d93016e14,http://www.daao.org.au/bio/alison-rehfisch,alison-rehfisch
4da1fe3cb538b73d9302c102,http://www.daao.org.au/bio/sanne-mestrom,sanne-mestrom
4da1bbe5b538b73d93022efe,http://www.daao.org.au/bio/graham-jago,graham-jago
4da1a677b538b73d9301a0ec,http://www.daao.org.au/bio/melba-lois-symons,melba-lois-symons
4da1c863b538b73d9302629b,http://www.daao.org.au/bio/james-powditch,james-powditch
4da1b0c1b538b73d9301dd6d,http://www.daao.org.au/bio/tori-de-mestre,tori-de-mestre
4da19529b538b73d93002264,http://www.daao.org.au/bio/kevin-bailey,kevin-bailey
4da196a4b538b73d93008c9c,http://www.daao.org.au/bio/barney-tjungurrayi-daniels,barney-tjungurrayi-daniels
4da1febab538b73d9302c4b4,http://www.daao.org.au/bio/kathleen-leichney,kathleen-leichney
4da1adb1b538b73d9301cae0,http://www.daao.org.au/bio/caroline-williams,caroline-williams
4da1a9dfb538b73d9301b5d5,http://www.daao.org.au/bio/maureen-turner,maureen-turner
4da1dfecb538b73d93029aae,http://www.daao.org.au/bio/daniel-von-sturmer,daniel-von-sturmer
4da1e681b538b73d9302a424,http://www.daao.org.au/bio/richard-siemens,richard-siemens
4da1edffb538b73d9302b26e,http://www.daao.org.au/bio/daphne-kal-ma-kuta-dux,daphne-kal-ma-kuta-dux
4da1952fb538b73d9300245e,http://www.daao.org.au/bio/victor-wayne-baldwin,victor-wayne-baldwin
5a62a9c5d707ff4df8000036,http://www.daao.org.au/bio/noel-flood,noel-flood
4da196dab538b73d93009570,http://www.daao.org.au/bio/les-dixon,les-dixon
4da1dd69b538b73d93028e25,http://www.daao.org.au/bio/darren-siwes,darren-siwes
4da1fbd5b538b73d9302bc39,http://www.daao.org.au/bio/charles-billich,charles-billich
4da1b87cb538b73d930215e5,http://www.daao.org.au/bio/robert-owen,robert-owen
4da19867b538b73d9300d548,http://www.daao.org.au/bio/newton-hedstrom,newton-hedstrom
4da195f4b538b73d93006712,http://www.daao.org.au/bio/rona-chadwick,rona-chadwick
4da194f6b538b73d93000651,http://www.daao.org.au/bio/barbara-abbott,barbara-abbott
4da194f6b538b73d93000651,http://www.daao.org.au/bio/barbara-davidson,barbara-davidson
4e8fb5e9d707ff32a0000003,http://www.daao.org.au/bio/tomislav-nikolic,tomislav-nikolic
4da19cc5b538b73d93013d27,http://www.daao.org.au/bio/albert-tjakamarra-nagomara,albert-tjakamarra-nagomara
4da1b88ab538b73d9302186b,http://www.daao.org.au/bio/philip-wolfhagen,philip-wolfhagen
4da1b884b538b73d930217c1,http://www.daao.org.au/bio/denise-robinson,denise-robinson
4da198f9b538b73d9300e6d9,http://www.daao.org.au/bio/ricardo-idagi,ricardo-idagi
4da1a3b7b538b73d93018f28,http://www.daao.org.au/bio/isabel-napaljarri-spencer,isabel-napaljarri-spencer
4da1a92cb538b73d9301afde,http://www.daao.org.au/bio/don-tjungarrayi,don-tjungarrayi
4da1caa2b538b73d93026e43,http://www.daao.org.au/bio/troy-bennell,troy-bennell
4da19bccb538b73d930125ee,http://www.daao.org.au/bio/douglas-francis-maxted,douglas-francis-maxted
4da1bd20b538b73d93023da8,http://www.daao.org.au/bio/vicki-west,vicki-west
4da19a55b538b73d9301070c,http://www.daao.org.au/bio/dominic-leon,dominic-leon
4da1e1f9b538b73d93029c4b,http://www.daao.org.au/bio/peter-mcgregor,peter-mcgregor
4da194feb538b73d93000abd,http://www.daao.org.au/bio/hamilton-aikin,hamilton-aikin
4da1a911b538b73d9301aef1,http://www.daao.org.au/bio/benny-tjapaltjarri,benny-tjapaltjarri
4da1bb21b538b73d93022808,http://www.daao.org.au/bio/alexander-sadlo,alexander-sadlo
4da1a0ebb538b73d93017192,http://www.daao.org.au/bio/john-rigby,john-rigby
4da1a0ebb538b73d93017192,http://www.daao.org.au/bio/john-rigby-1,john-rigby-1
4da1978db538b73d9300b2fe,http://www.daao.org.au/bio/donald-friend,donald-friend
4da1981cb538b73d9300cbc4,http://www.daao.org.au/bio/juli-haas,juli-haas
4e682abdd707ff67f100000f,http://www.daao.org.au/bio/benjamin-edols,benjamin-edols
4da1959cb538b73d93004d23,http://www.daao.org.au/bio/toby-brown-tjampitjinpa,toby-brown-tjampitjinpa
4da1aa7cb538b73d9301bb27,http://www.daao.org.au/bio/chris-wahl,chris-wahl
4da1bd21b538b73d93023dfb,http://www.daao.org.au/bio/peter-tappin,peter-tappin
4da199f6b538b73d9300fe03,http://www.daao.org.au/bio/s-john-ross,s-john-ross
4da1a2b9b538b73d93018615,http://www.daao.org.au/bio/gert-hugo-emmanuel-sellheim,gert-hugo-emmanuel-sellheim
4da19576b538b73d93003f67,http://www.daao.org.au/bio/polly-borland,polly-borland
4da19d85b538b73d9301489d,http://www.daao.org.au/bio/billy-tjapangati-nolan,billy-tjapangati-nolan
50778982d707ff6a0e00000b,http://www.daao.org.au/bio/gwen-sherwood,gwen-sherwood
4da1e57fb538b73d9302a270,http://www.daao.org.au/bio/deborah-paauwe,deborah-paauwe
4da19977b538b73d9300f44d,http://www.daao.org.au/bio/eva-keky,eva-keky
4da195e9b538b73d9300643a,http://www.daao.org.au/bio/simon-casey,simon-casey
5158236dd707ff422f000eec,http://www.daao.org.au/bio/barbara-barton,barbara-barton
4da197b6b538b73d9300bbb2,http://www.daao.org.au/bio/nancy-napanangka-gibson,nancy-napanangka-gibson
4da1b641b538b73d93020045,http://www.daao.org.au/bio/douglas-blake,douglas-blake
4da19552b538b73d93003253,http://www.daao.org.au/bio/jean-mary-bellette,jean-mary-bellette
4da19552b538b73d93003253,http://www.daao.org.au/bio/bellette-jean,bellette-jean
4da1bc46b538b73d9302343e,http://www.daao.org.au/bio/alana-garwood,alana-garwood
4e520650d707ff1dc700299a,http://www.daao.org.au/bio/anne-mosey,anne-mosey
4da195efb538b73d930065ba,http://www.daao.org.au/bio/ramona-mun-mun-cavanagh,ramona-mun-mun-cavanagh
4da1c587b538b73d930258c4,http://www.daao.org.au/bio/brenton-mckenna,brenton-mckenna
4da1a1fab538b73d93017e2d,http://www.daao.org.au/bio/igor-sakor,igor-sakor
4da1afbbb538b73d9301d8cf,http://www.daao.org.au/bio/sally-robinson,sally-robinson
4da1954fb538b73d93003146,http://www.daao.org.au/bio/catherine-bell,catherine-bell
4e965bfed707ff2652000039,http://www.daao.org.au/bio/heinz-moritz,heinz-moritz
4e965bfed707ff2652000039,http://www.daao.org.au/bio/heinz-moritz-1,heinz-moritz-1
4e9e54fed707ff783f000001,http://www.daao.org.au/bio/roy-ananda,roy-ananda
4da1a491b538b73d930196c3,http://www.daao.org.au/bio/paddy-stewart,paddy-stewart
4da1a131b538b73d93017494,http://www.daao.org.au/bio/jangyanyka-jimmy-jampijinpa-robertson,jangyanyka-jimmy-jampijinpa-robertson
4e7ac3e4d707ff7723000013,http://www.daao.org.au/bio/zara-holt,zara-holt
4da19c63b538b73d93013465,http://www.daao.org.au/bio/boxer-tjampitjin-milner,boxer-tjampitjin-milner
51582866d707ff422f001354,http://www.daao.org.au/bio/john-lunghi-1,john-lunghi-1
4da1ba72b538b73d93022271,http://www.daao.org.au/bio/ray-rogers,ray-rogers
4da198d6b538b73d9300e243,http://www.daao.org.au/bio/nan-hortin,nan-hortin
4da1ac16b538b73d9301c1e5,http://www.daao.org.au/bio/percy-watson,percy-watson
4da19a2cb538b73d9301027d,http://www.daao.org.au/bio/ron-lambert,ron-lambert
4e1f927072edc24d910001fe,http://www.daao.org.au/bio/alun-leach-jones,alun-leach-jones
4da1fc24b538b73d9302bc98,http://www.daao.org.au/bio/wendy-kelly,wendy-kelly
4da1999cb538b73d9300f6a6,http://www.daao.org.au/bio/tim-jupurrurla-kennedy,tim-jupurrurla-kennedy
569d6017d707ff2f50000009,http://www.daao.org.au/bio/michael-gerstl,michael-gerstl
4e0d281472edc27ef7000078,http://www.daao.org.au/bio/lucas-gross,lucas-gross
51582993d707ff422f001468,http://www.daao.org.au/bio/olwyn-ethel-munt,olwyn-ethel-munt
4da19be3b538b73d9301291f,http://www.daao.org.au/bio/ian-mccausland,ian-mccausland
4da1aa64b538b73d9301b943,http://www.daao.org.au/bio/harald-vike,harald-vike
4e7d40b4d707ff5efa00002d,http://www.daao.org.au/bio/joy-warren,joy-warren
4da196efb538b73d93009aee,http://www.daao.org.au/bio/george-bernard-duncan,george-bernard-duncan
4da1b864b538b73d9302111e,http://www.daao.org.au/bio/clinton-nain,clinton-nain
4da1afcbb538b73d9301da57,http://www.daao.org.au/bio/jessica-birk,jessica-birk
4da1e270b538b73d93029fc5,http://www.daao.org.au/bio/nellie-nangala,nellie-nangala
4da1ba8cb538b73d93022616,http://www.daao.org.au/bio/lee-darroch,lee-darroch
4da1dc79b538b73d93028bac,http://www.daao.org.au/bio/jane-gillings,jane-gillings
4da195f5b538b73d9300674f,http://www.daao.org.au/bio/thomas-arthur-challen,thomas-arthur-challen
528186f0d707ff0a43000000,http://www.daao.org.au/bio/gavin-bruce-hughes,gavin-bruce-hughes
4da19e88b538b73d93015648,http://www.daao.org.au/bio/constance-paul,constance-paul
4da1c6abb538b73d93025b77,http://www.daao.org.au/bio/lelarnie-osullivan,lelarnie-osullivan
4da19a55b538b73d93010707,http://www.daao.org.au/bio/donkeyman-tjupurrula-lee,donkeyman-tjupurrula-lee
4da1a2fbb538b73d93018900,http://www.daao.org.au/bio/jiawei-shen,jiawei-shen
4ed4804fd707ff4ff0000005,http://www.daao.org.au/bio/james-doolin-1,james-doolin-1
4ed4804fd707ff4ff0000005,http://www.daao.org.au/bio/james-doolin,james-doolin
515825b1d707ff422f0010c1,http://www.daao.org.au/bio/stewart-cownie,stewart-cownie
4da19a09b538b73d93010058,http://www.daao.org.au/bio/jack-tjampijinpa-kunti-kunti,jack-tjampijinpa-kunti-kunti
4da19910b538b73d9300e9e0,http://www.daao.org.au/bio/abie-jangala,abie-jangala
4da19ba9b538b73d930122e4,http://www.daao.org.au/bio/hilda-napaljarri-martin,hilda-napaljarri-martin
4da1971db538b73d9300a26c,http://www.daao.org.au/bio/shaun-kalk-edwards,shaun-kalk-edwards
4da1a984b538b73d9301b2c9,http://www.daao.org.au/bio/theodore-paul-tremblay,theodore-paul-tremblay
4e521459d707ff1dc7009365,http://www.daao.org.au/bio/nell,nell
4da1b6f7b538b73d93020879,http://www.daao.org.au/bio/tim-storrier,tim-storrier
4da1c551b538b73d9302574e,http://www.daao.org.au/bio/dennis-kickett,dennis-kickett
4da19513b538b73d93001608,http://www.daao.org.au/bio/gordon-arthur-andrews,gordon-arthur-andrews
4da19d43b538b73d93014479,http://www.daao.org.au/bio/ann-foster-newmarch,ann-foster-newmarch
4da1b619b538b73d9301ffc8,http://www.daao.org.au/bio/gordon-monro,gordon-monro
4da19bf5b538b73d93012a66,http://www.daao.org.au/bio/alan-mcleod-mcculloch,alan-mcleod-mcculloch
4da19bf5b538b73d93012a66,http://www.daao.org.au/bio/alan-mcculloch,alan-mcculloch
4da19876b538b73d9300d77b,http://www.daao.org.au/bio/margaret-chatfield-henry,margaret-chatfield-henry
4da1ad3ab538b73d9301c876,http://www.daao.org.au/bio/lee-whitmore,lee-whitmore
4da19557b538b73d93003521,http://www.daao.org.au/bio/frank-bennier,frank-bennier
51582ae7d707ff422f0015a0,http://www.daao.org.au/bio/arthur-clarence-russell,arthur-clarence-russell
4da19855b538b73d9300d392,http://www.daao.org.au/bio/anthony-harvey,anthony-harvey
4da1dfbcb538b73d9302997d,http://www.daao.org.au/bio/guy-maestri,guy-maestri
4da1a04bb538b73d93016a63,http://www.daao.org.au/bio/tony-rafty,tony-rafty
4da1e31bb538b73d93029fd9,http://www.daao.org.au/bio/suzy-evans,suzy-evans
5158257dd707ff422f001091,http://www.daao.org.au/bio/allon-cook,allon-cook
4da1952eb538b73d930023d5,http://www.daao.org.au/bio/nyukana-baker,nyukana-baker
4da19cc4b538b73d93013d16,http://www.daao.org.au/bio/michael-tjangala-mutji,michael-tjangala-mutji
4da1b555b538b73d9301f641,http://www.daao.org.au/bio/shirley-a-peters,shirley-a-peters
4da1f5b9b538b73d9302b5b3,http://www.daao.org.au/bio/bruce-latimer-1,bruce-latimer-1
4da19560b538b73d9300386b,http://www.daao.org.au/bio/leonie-binge,leonie-binge
4da1beecb538b73d930248da,http://www.daao.org.au/bio/leanne-reid,leanne-reid
4da19512b538b73d93001531,http://www.daao.org.au/bio/brook-andrew,brook-andrew
4da19ce3b538b73d93013ea8,http://www.daao.org.au/bio/bye-bye-napangati,bye-bye-napangati
51582603d707ff422f001113,http://www.daao.org.au/bio/len-cutten,len-cutten
4da19975b538b73d9300f417,http://www.daao.org.au/bio/lily-napangati-kelly,lily-napangati-kelly
4da19723b538b73d9300a31b,http://www.daao.org.au/bio/jeannie-nungarrayi-egan,jeannie-nungarrayi-egan
4e521236d707ff1dc7008aa4,http://www.daao.org.au/bio/peter-pinson,peter-pinson
4da19607b538b73d93006c85,http://www.daao.org.au/bio/charlie-jangala-chisolm,charlie-jangala-chisolm
5a0e66ced707ff0f9100002d,http://www.daao.org.au/bio/raylene-bonson,raylene-bonson
4da19875b538b73d9300d755,http://www.daao.org.au/bio/desley-henry,desley-henry
4da198aab538b73d9300ddb1,http://www.daao.org.au/bio/geoffrey-vernon-hogg,geoffrey-vernon-hogg
4da1c6a8b538b73d93025b59,http://www.daao.org.au/bio/gilbert-laurie,gilbert-laurie
4da1b5d0b538b73d9301f8b0,http://www.daao.org.au/bio/dulcie-greeno,dulcie-greeno
4da19e13b538b73d930150a4,http://www.daao.org.au/bio/mandy-ord,mandy-ord
4da195d4b538b73d93005e95,http://www.daao.org.au/bio/pat-campbell,pat-campbell
515826ebd707ff422f001202,http://www.daao.org.au/bio/jeanne-fimister,jeanne-fimister
4da19c75b538b73d93013680,http://www.daao.org.au/bio/norman-mitchell,norman-mitchell
51582717d707ff422f00123c,http://www.daao.org.au/bio/ira-eleanor-elizabeth-forbes-smith,ira-eleanor-elizabeth-forbes-smith
4da19b55b538b73d93011c6b,http://www.daao.org.au/bio/mary-macqueen,mary-macqueen
4da196c5b538b73d930091e2,http://www.daao.org.au/bio/joyce-evans,joyce-evans
4da1ab98b538b73d9301c01a,http://www.daao.org.au/bio/ernest-warner,ernest-warner
4da1cbbeb538b73d93026f55,http://www.daao.org.au/bio/charlie-colbung,charlie-colbung
4da19afeb538b73d930115f6,http://www.daao.org.au/bio/norbett-kngwarreye-lynch,norbett-kngwarreye-lynch
4da1a0ccb538b73d93016f7b,http://www.daao.org.au/bio/nyree-reynolds,nyree-reynolds
4da1bc66b538b73d9302361a,http://www.daao.org.au/bio/gary-philip-lee,gary-philip-lee
4da197d0b538b73d9300c01d,http://www.daao.org.au/bio/brad-go-sam,brad-go-sam
4da1fe7cb538b73d9302c2fa,http://www.daao.org.au/bio/dane-lovett,dane-lovett
4e15359d72edc27ef70002d3,http://www.daao.org.au/bio/sophie-munns,sophie-munns
4da1a1f7b538b73d93017df4,http://www.daao.org.au/bio/ceferino-garcia-sabatino,ceferino-garcia-sabatino
4da197d5b538b73d9300c0bf,http://www.daao.org.au/bio/nancy-goldfinch,nancy-goldfinch
